persistentid,venueid,utc_date,utc_hour,local_date,local_hour,gender,age,full_panel_reweighted_sag_score,dwell,home_zip,venuename,address,city,dma,state,country,geolat,geolong,catid,catname,level1catId,level1cat,level2catId,level2cat,level3catId,level3cat,chainid,chainname,parentvenueid,zip,sample
90,4baf8927f964a5203c083ce3,2020-05-14,16,2020-05-14,11,Male,Age_45_to_49,115.38828295091186,2459,,CVS pharmacy,1901 W William Cannon Dr,Austin,"Austin, TX",TX,US,30.20347773715485,-97.8065373346298,4bf58dd8d48988d10f951735,Pharmacies,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10f951735,Pharmacies,,,556f5631bd6a75a99036ab9b,CVS,,78745,us_all
62,4baf8927f964a5203c083ce3,2020-05-18,14,2020-05-18,9,Male,Age_35_to_39,141.6097754424873,1106,,CVS pharmacy,1901 W William Cannon Dr,Austin,"Austin, TX",TX,US,30.20347773715485,-97.8065373346298,4bf58dd8d48988d10f951735,Pharmacies,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10f951735,Pharmacies,,,556f5631bd6a75a99036ab9b,CVS,,78745,us_all
88,4e0f99a314956c628505f3bf,2020-05-02,14,2020-05-02,9,Male,Age_60_to_64,294.23596322851455,728,78753.0,Austin's Park Lazer Tag,,Austin,"Austin, TX",TX,US,30.463197348553734,-97.66589830947052,52e81612bcbc57f1066b79e6,Laser Tag Places,4d4b7104d754a06370d81259,Arts & Entertainment,52e81612bcbc57f1066b79e6,Laser Tag Places,,,,,4ad25589f964a520f8e020e3,,us_all
51,4e18cb0db0fb8567c670af8c,2020-05-26,17,2020-05-26,12,Male,Age_30_to_34,115.3590904850175,139,,The Pool at San Marin Apts,Duval Road,Austin,"Austin, TX",TX,US,30.411215,-97.725068,4bf58dd8d48988d15e941735,Pools,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15e941735,Pools,,,,,,78759,us_all
52,4e18cb0db0fb8567c670af8c,2020-05-26,17,2020-05-26,12,Female,Age_30_to_34,120.43025368091888,176,,The Pool at San Marin Apts,Duval Road,Austin,"Austin, TX",TX,US,30.411215,-97.725068,4bf58dd8d48988d15e941735,Pools,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15e941735,Pools,,,,,,78759,us_all
38,4bf4307a2d629521db166058,2020-05-16,13,2020-05-16,8,Male,Age_45_to_49,110.27994441397506,769,,Creedmore Country Store,12510 Fm 1625,Creedmoor,"Austin, TX",TX,US,30.090114711636232,-97.733970838636,4bf58dd8d48988d118951735,Grocery Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,4bf58dd8d48988d118951735,Grocery Stores,564256c7498ebbd4c62f4786,Valero,,78610,us_all
74,4bf4307a2d629521db166058,2020-05-14,17,2020-05-14,12,Male,Age_40_to_44,87.40400162357297,4704,78734.0,Creedmore Country Store,12510 Fm 1625,Creedmoor,"Austin, TX",TX,US,30.090114711636232,-97.733970838636,4bf58dd8d48988d118951735,Grocery Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,4bf58dd8d48988d118951735,Grocery Stores,564256c7498ebbd4c62f4786,Valero,,78610,us_all
24,4bf966de5ec320a18b248ad3,2020-05-19,17,2020-05-19,12,Male,Age_45_to_49,86.46932487247742,946,,Leisurewoods Neighborhood Pool,Cara Cara,Buda,"Austin, TX",TX,US,30.11380026857046,-97.86668300628662,4bf58dd8d48988d15e941735,Pools,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15e941735,Pools,,,,,,78610,us_all
73,4c0c1823009a0f476122ecbf,2020-05-01,13,2020-05-01,8,Male,Age_25_to_29,240.0219795514072,242,78617.0,Golden Chick,1144 E. Airport Blvd.,Austin,"Austin, TX",TX,US,30.272172642510437,-97.69799126492136,4bf58dd8d48988d14e941735,American Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d14e941735,American Restaurants,,,556a3e1ca7c8957d73d59c6d,Golden Chick,,78702,us_all
75,4c0c1823009a0f476122ecbf,2020-05-29,13,2020-05-29,8,Male,Age_30_to_34,138.1480820309591,1207,78617.0,Golden Chick,1144 E. Airport Blvd.,Austin,"Austin, TX",TX,US,30.272172642510437,-97.69799126492136,4bf58dd8d48988d14e941735,American Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d14e941735,American Restaurants,,,556a3e1ca7c8957d73d59c6d,Golden Chick,,78702,us_all
73,4c0c1823009a0f476122ecbf,2020-05-19,14,2020-05-19,9,Male,Age_25_to_29,236.43047053260176,243,78617.0,Golden Chick,1144 E. Airport Blvd.,Austin,"Austin, TX",TX,US,30.272172642510437,-97.69799126492136,4bf58dd8d48988d14e941735,American Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d14e941735,American Restaurants,,,556a3e1ca7c8957d73d59c6d,Golden Chick,,78702,us_all
8,4ec8f8834690116a8ddc77ad,2020-05-01,17,2020-05-01,12,Male,Age_30_to_34,104.06793327372844,484,78617.0,Capistrano Park,"Capistrano Trail, Shady Hollow, TX 78739",Shady Hollow,"Austin, TX",TX,US,30.169013309269623,-97.8673266516866,4bf58dd8d48988d163941735,Parks,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d163941735,Parks,,,,,,78739,us_all
9,4ec8f8834690116a8ddc77ad,2020-05-27,17,2020-05-27,12,Female,Age_40_to_44,92.09339513868854,849,,Capistrano Park,"Capistrano Trail, Shady Hollow, TX 78739",Shady Hollow,"Austin, TX",TX,US,30.169013309269623,-97.8673266516866,4bf58dd8d48988d163941735,Parks,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d163941735,Parks,,,,,,78739,us_all
42,4c13bee7a5eb76b01473c0b7,2020-05-21,16,2020-05-21,11,Female,Age_25_to_29,67.00094957602681,1292,78705.0,Balcones Golf Course,,Austin,"Austin, TX",TX,US,30.433598756789277,-97.77202248573305,4bf58dd8d48988d1e6941735,Golf Courses,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d1e6941735,Golf Courses,,,,78750,us_all
30,4f01fb09c2ee2cc8711bf190,2020-05-07,16,2020-05-07,11,Male,Age_35_to_39,71.73539962314233,483,,Randalls,5145 Ranch Road 620 N,Austin,"Austin, TX",TX,US,30.388646713839144,-97.88316249847412,52f2ab2ebcbc57f1066b8b46,Supermarkets,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,52f2ab2ebcbc57f1066b8b46,Supermarkets,5569fa91a7c8896abe7d47cd,Randalls,,78732,us_all
72,50076ad6e4b01c29f419fc0c,2020-05-28,14,2020-05-28,9,Male,Age_50_to_54,128.0383810451708,978,76513.0,Georgetown Hike and Bike Trail Old Towne Spur,,Georgetown,"Austin, TX",TX,US,30.66147894908573,-97.70808595821728,4bf58dd8d48988d159941735,Trails,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d159941735,Trails,,,,,,78626,us_all
2,4c76ea7d59a3236a032ec018,2020-05-05,15,2020-05-05,10,Female,Age_25_to_29,209.97584042068465,316,78747.0,FedEx Ship Center,8233 Industry Way,Austin,"Austin, TX",TX,US,30.277712808698595,-97.67185996807288,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,4d4b7105d754a06378d81259,Shops & Services,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,,,556e23e9a7c82e6b7252cea7,FedEx Office Print & Ship Center,,78744,us_all
66,50f8a954e4b049fff9f19e35,2020-05-03,17,2020-05-03,12,Female,Age_40_to_44,117.95295491515996,712,78948.0,El Nuevo Mexico Restaurant,201 Childers Dr,Bastrop,"Austin, TX",TX,US,30.102626398137637,-97.32972342024875,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78602,us_all
47,51844034498ef45e5308a572,2020-05-08,13,2020-05-08,8,Male,Age_35_to_39,76.08019631824146,762,,Hayes Ranch,,Round Rock,"Austin, TX",TX,US,30.522909,-97.605636,4bf58dd8d48988d1de941735,Vineyards,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d1de941735,Vineyards,,,,,,,us_all
80,4cb08bb3ef1b3704ce943b00,2020-05-02,14,2020-05-02,9,Male,Age_50_to_54,139.6854486883794,225,78753.0,M&M Hair Salon,313 E Rundberg Ln,Austin,"Austin, TX",TX,US,30.359591245651245,-97.69164204597472,4bf58dd8d48988d10c951735,Cosmetics Shops,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10c951735,Cosmetics Shops,,,,,,78753,us_all
15,4cc5b43c9eeab71325f9e040,2020-05-12,14,2020-05-12,9,Male,Age_40_to_44,116.5094167615452,5044,,The Girls' School of Austin,2007 Mccall Rd,Austin,"Austin, TX",TX,US,30.29293291499977,-97.76350532943523,4bf58dd8d48988d13b941735,Schools,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d13b941735,Schools,,,,,,78703,us_all
40,534212b7498e70cca2cdfc94,2020-05-02,16,2020-05-02,11,Male,Age_40_to_44,89.51956931573221,267,,connection,4404 E Oltorf St,Austin,"Austin, TX",TX,US,30.22775892918195,-97.72477401253845,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,78741,us_all
34,534212b7498e70cca2cdfc94,2020-05-17,13,2020-05-17,8,Female,Age_40_to_44,94.72225895948117,5272,,connection,4404 E Oltorf St,Austin,"Austin, TX",TX,US,30.22775892918195,-97.72477401253845,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),4e67e38e036454776db1fb3a,Residences,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),,,,,,78741,us_all
55,5410c2c7498e3b4e0b7e5286,2020-05-29,16,2020-05-29,11,Male,Age_45_to_49,85.73226811853408,1386,,Jump! Gymnastics,2117 W Anderson Ln,Austin,"Austin, TX",TX,US,30.35299451769069,-97.7288365914428,52f2ab2ebcbc57f1066b8b48,Gymnastics Gyms,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d175941735,Gyms or Fitness Centers,,,,78757,us_all
25,5410c2c7498e3b4e0b7e5286,2020-05-31,16,2020-05-31,11,Male,Age_45_to_49,113.79629506342184,553,78752.0,Jump! Gymnastics,2117 W Anderson Ln,Austin,"Austin, TX",TX,US,30.35299451769069,-97.7288365914428,52f2ab2ebcbc57f1066b8b48,Gymnastics Gyms,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d175941735,Gyms or Fitness Centers,,,,78757,us_all
24,55047656498e3c6d80a553f3,2020-05-20,14,2020-05-20,9,Male,Age_45_to_49,88.61650106037558,476,,Meridian,,Austin,"Austin, TX",TX,US,30.186185647435405,-97.92176446623586,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,,us_all
0,4d6cf0d4fbf0a0935cc8f88c,2020-05-07,15,2020-05-07,10,Male,Age_30_to_34,123.31860064182504,251,78727.0,Regions Bank,1721 Wells Branch Pkwy,Wells Branch,"Austin, TX",TX,US,30.438321497213497,-97.67179637436902,4bf58dd8d48988d10a951735,Banks,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10a951735,Banks,,,556e119fa7c82e6b725012e2,Regions Bank,,78728,us_all
3,4d7c5e826152b60ce2649126,2020-05-31,15,2020-05-31,10,Male,Age_40_to_44,135.46316695647178,100,,Eastside Grocery,5618 Manor Rd,Austin,"Austin, TX",TX,US,30.30458858213094,-97.68119297014276,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,,,,78723,us_all
99,4da77a526a2364c7a33f309d,2020-05-21,15,2020-05-21,10,Male,Age_40_to_44,90.3415840377871,4263,,Sekhmet Cantina,Manchaca Rd,Austin,"Austin, TX",TX,US,30.23563975193152,-97.78425636422476,50327c8591d4c4b30a586d5d,Breweries,4d4b7105d754a06376d81259,Nightlife Spots,50327c8591d4c4b30a586d5d,Breweries,,,,,,78704,us_all
99,4da77a526a2364c7a33f309d,2020-05-23,13,2020-05-23,8,Male,Age_40_to_44,87.38684582846066,690,,Sekhmet Cantina,Manchaca Rd,Austin,"Austin, TX",TX,US,30.23563975193152,-97.78425636422476,50327c8591d4c4b30a586d5d,Breweries,4d4b7105d754a06376d81259,Nightlife Spots,50327c8591d4c4b30a586d5d,Breweries,,,,,,78704,us_all
99,4da77a526a2364c7a33f309d,2020-05-05,12,2020-05-05,7,Male,Age_40_to_44,92.16322472207924,30363,,Sekhmet Cantina,Manchaca Rd,Austin,"Austin, TX",TX,US,30.23563975193152,-97.78425636422476,50327c8591d4c4b30a586d5d,Breweries,4d4b7105d754a06376d81259,Nightlife Spots,50327c8591d4c4b30a586d5d,Breweries,,,,,,78704,us_all
99,4da77a526a2364c7a33f309d,2020-05-07,14,2020-05-07,9,Male,Age_40_to_44,91.12697140280652,3046,,Sekhmet Cantina,Manchaca Rd,Austin,"Austin, TX",TX,US,30.23563975193152,-97.78425636422476,50327c8591d4c4b30a586d5d,Breweries,4d4b7105d754a06376d81259,Nightlife Spots,50327c8591d4c4b30a586d5d,Breweries,,,,,,78704,us_all
99,4da77a526a2364c7a33f309d,2020-05-01,16,2020-05-01,11,Male,Age_40_to_44,93.20033068732894,17389,,Sekhmet Cantina,Manchaca Rd,Austin,"Austin, TX",TX,US,30.23563975193152,-97.78425636422476,50327c8591d4c4b30a586d5d,Breweries,4d4b7105d754a06376d81259,Nightlife Spots,50327c8591d4c4b30a586d5d,Breweries,,,,,,78704,us_all
78,4dab0b4f43a1128197060979,2020-05-31,11,2020-05-31,6,Female,Age_35_to_39,101.75167137173504,420,,First Baptist Church Of Pflugerville,700-798 Pfluger St W,Pflugerville,"Austin, TX",TX,US,30.44090919359832,-97.62877788818886,4bf58dd8d48988d132941735,Churches,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d131941735,Spiritual Centers,4bf58dd8d48988d132941735,Churches,,,,78660,us_all
25,4de5b372ae607cf34464bd7c,2020-05-16,17,2020-05-16,12,Male,Age_45_to_49,110.4829434920804,201,78752.0,Budget Inn,9106 N Interstate 35,Austin,"Austin, TX",TX,US,30.35650218972807,-97.69035228620088,4bf58dd8d48988d130941735,Buildings,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d130941735,Buildings,,,,,,78753,us_all
63,5a68e736c0cacb560b281b69,2020-05-07,14,2020-05-07,9,Male,Age_40_to_44,71.40524193030754,1233,78753.0,H-E-B Curbside Pickup & Grocery Delivery,500 Canyon Ridge Dr,Austin,"Austin, TX",TX,US,30.405883491287646,-97.67116573993212,4bf58dd8d48988d118951735,Grocery Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,4bf58dd8d48988d118951735,Grocery Stores,556ca0b7a7c87f63786a3545,H-E-B Grocery,,78753,us_all
3,5a68e736c0cacb560b281b69,2020-05-10,14,2020-05-10,9,Male,Age_40_to_44,131.44937830639944,1506,,H-E-B Curbside Pickup & Grocery Delivery,500 Canyon Ridge Dr,Austin,"Austin, TX",TX,US,30.405883491287646,-97.67116573993212,4bf58dd8d48988d118951735,Grocery Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,4bf58dd8d48988d118951735,Grocery Stores,556ca0b7a7c87f63786a3545,H-E-B Grocery,,78753,us_all
5,5a8b20778c812a57c0d89b20,2020-05-07,17,2020-05-07,12,Male,Age_25_to_29,207.95125268705684,290,76511.0,Tea Room,,Burnet,"Austin, TX",TX,US,30.749701,-98.228645,4bf58dd8d48988d1dc931735,Tea Rooms,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1dc931735,Tea Rooms,,,,,,78611,us_all
71,49fcff16f964a520f86e1fe3,2020-05-27,16,2020-05-27,11,Male,Age_30_to_34,106.37208511539416,3375,78660.0,Gold's Gym,"6001 Middle Fiskville Rd., # 100",Austin,"Austin, TX",TX,US,30.322719891812348,-97.70971905966802,4bf58dd8d48988d175941735,Gyms or Fitness Centers,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d175941735,Gyms or Fitness Centers,556a3edda7c8957d73d5b3ad,Gold's Gym,,78752,us_all
8,4ec7f8a02c5b532d07403731,2020-05-21,16,2020-05-21,11,Male,Age_30_to_34,117.0636177020592,366,78617.0,Bedrock Stone and Design,9401 Highway 290 W,Austin,"Austin, TX",TX,US,30.230763,-97.930516,4bf58dd8d48988d1ff941735,Miscellaneous Shops,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1ff941735,Miscellaneous Shops,,,,,,78736,us_all
19,4abcb38cf964a5203d8720e3,2020-05-25,16,2020-05-25,11,Female,Age_45_to_49,130.6228068631478,185,,Starbucks,6301 W Parmer Ln,Austin,"Austin, TX",TX,US,30.444869,-97.743668,4bf58dd8d48988d1e0931735,Coffee Shops,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1e0931735,Coffee Shops,,,556f676fbd6a75a99038d8ec,Starbucks,,78729,us_all
72,4f006af8a69d45461e19b84e,2020-05-19,17,2020-05-19,12,Male,Age_50_to_54,139.24575633855926,264,76513.0,Murphy Express,1600 Round Rock Ave,Round Rock,"Austin, TX",TX,US,30.513310624334945,-97.702094709912,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556dfa53a7c82e6b724de09d,MurphyUSA,,78681,us_all
72,4f006af8a69d45461e19b84e,2020-05-22,13,2020-05-22,8,Male,Age_50_to_54,125.6893116713484,329,76513.0,Murphy Express,1600 Round Rock Ave,Round Rock,"Austin, TX",TX,US,30.513310624334945,-97.702094709912,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556dfa53a7c82e6b724de09d,MurphyUSA,,78681,us_all
34,4af13bb2f964a520e3e021e3,2020-05-24,11,2020-05-24,6,Female,Age_40_to_44,89.74127719781474,1921,,Whataburger,1908 W Ben White Blvd,Austin,"Austin, TX",TX,US,30.230440601011157,-97.78717578,4bf58dd8d48988d16c941735,Burger Joints,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joints,,,556e5d9bbd6a82902e299f4e,Whataburger,,78704,us_all
34,4af13bb2f964a520e3e021e3,2020-05-27,10,2020-05-27,5,Female,Age_40_to_44,85.68767075029669,1288,,Whataburger,1908 W Ben White Blvd,Austin,"Austin, TX",TX,US,30.230440601011157,-97.78717578,4bf58dd8d48988d16c941735,Burger Joints,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joints,,,556e5d9bbd6a82902e299f4e,Whataburger,,78704,us_all
99,4af13bb2f964a520e3e021e3,2020-05-19,17,2020-05-19,12,Male,Age_40_to_44,95.52768162508512,96,,Whataburger,1908 W Ben White Blvd,Austin,"Austin, TX",TX,US,30.230440601011157,-97.78717578,4bf58dd8d48988d16c941735,Burger Joints,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joints,,,556e5d9bbd6a82902e299f4e,Whataburger,,78704,us_all
34,4af13bb2f964a520e3e021e3,2020-05-04,12,2020-05-04,7,Female,Age_40_to_44,93.8893113842494,2483,,Whataburger,1908 W Ben White Blvd,Austin,"Austin, TX",TX,US,30.230440601011157,-97.78717578,4bf58dd8d48988d16c941735,Burger Joints,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d16c941735,Burger Joints,,,556e5d9bbd6a82902e299f4e,Whataburger,,78704,us_all
34,4f30579ce4b007725d72ce66,2020-05-03,16,2020-05-03,11,Female,Age_40_to_44,116.65908105086518,3010,,7-Eleven,9909 Manchaca Rd,Austin,"Austin, TX",TX,US,30.17324553605389,-97.82339738376372,4d954b0ea243a5684a65b473,Convenience Stores,4d4b7105d754a06378d81259,Shops & Services,4d954b0ea243a5684a65b473,Convenience Stores,,,556f676fbd6a75a99038d8e9,7-Eleven,,78748,us_all
38,4f30579ce4b007725d72ce66,2020-05-05,16,2020-05-05,11,Male,Age_45_to_49,116.41457668496284,1257,,7-Eleven,9909 Manchaca Rd,Austin,"Austin, TX",TX,US,30.17324553605389,-97.82339738376372,4d954b0ea243a5684a65b473,Convenience Stores,4d4b7105d754a06378d81259,Shops & Services,4d954b0ea243a5684a65b473,Convenience Stores,,,556f676fbd6a75a99038d8e9,7-Eleven,,78748,us_all
9,4f30579ce4b007725d72ce66,2020-05-11,16,2020-05-11,11,Female,Age_40_to_44,113.505995211864,1996,,7-Eleven,9909 Manchaca Rd,Austin,"Austin, TX",TX,US,30.17324553605389,-97.82339738376372,4d954b0ea243a5684a65b473,Convenience Stores,4d4b7105d754a06378d81259,Shops & Services,4d954b0ea243a5684a65b473,Convenience Stores,,,556f676fbd6a75a99038d8e9,7-Eleven,,78748,us_all
60,4f9c6a9de4b0ef2f70d8a7b8,2020-05-06,16,2020-05-06,11,Male,Age_35_to_39,98.99322121858894,2397,,Texaco Station Hutto,550 S FM 1660,Hutto,"Austin, TX",TX,US,30.535236358642575,-97.54393768310548,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556e146fa7c82e6b725097df,Texaco,,78634,us_all
24,4fe76a2be4b047eae9c09f25,2020-05-21,13,2020-05-21,8,Male,Age_45_to_49,83.24480541890713,96,,Gen's Pool,,Austin,"Austin, TX",TX,US,30.235666275024418,-97.91748046875,4bf58dd8d48988d15e941735,Pools,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15e941735,Pools,,,,,,78736,us_all
24,5043b97fe4b09fb67bb6599d,2020-05-08,13,2020-05-08,8,Male,Age_45_to_49,85.4165489797607,11763,,Highlands Belterra,,Austin,"Austin, TX",TX,US,30.18503886323203,-97.97948504051024,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78737,us_all
94,5043b97fe4b09fb67bb6599d,2020-05-04,16,2020-05-04,11,Male,Age_55_to_59,155.48903111052104,4746,,Highlands Belterra,,Austin,"Austin, TX",TX,US,30.18503886323203,-97.97948504051024,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78737,us_all
65,507c9f1ee4b0ba3264efe534,2020-05-11,14,2020-05-11,9,Male,Age_40_to_44,92.17085643134044,936,,CorePower Yoga,801 W 5th St,Austin,"Austin, TX",TX,US,30.269344831049793,-97.75175795882288,4bf58dd8d48988d102941735,Yoga Studios,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d175941735,Gyms or Fitness Centers,5569f7fba7c8896abe7cf08b,CorePower Yoga,,78703,us_all
2,50fd59fce4b02c5d094031a5,2020-05-16,14,2020-05-16,9,Female,Age_25_to_29,176.6443893283383,172,78747.0,Symmetry Physical Therapy,2200 Park Bend Dr,Austin,"Austin, TX",TX,US,30.40889396493634,-97.70330882424416,5744ccdfe4b0c0459246b4af,Physical Therapists,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d104941735,Medical Centers,5744ccdfe4b0c0459246b4af,Physical Therapists,,,,78758,us_all
2,5724067b498e8780a383e033,2020-05-16,14,2020-05-16,9,Female,Age_25_to_29,178.642249259482,789,78747.0,Mystery Room Austin,3220 Feathergrass Ct,Austin,"Austin, TX",TX,US,30.395877906983205,-97.72733033378177,4bf58dd8d48988d1f1931735,General Entertainment,4d4b7104d754a06370d81259,Arts & Entertainment,4bf58dd8d48988d1f1931735,General Entertainment,,,,,,78758,us_all
24,593c68a7f79faa76f4166fd6,2020-05-26,16,2020-05-26,11,Male,Age_45_to_49,93.31674564172938,656,,Stinson,18281 FM 150 W #211,Driftwood,"Austin, TX",TX,US,30.143559,-98.032264,4e0e22f5a56208c4ea9a85a0,Distilleries,4d4b7105d754a06375d81259,Professional & Other Places,4e0e22f5a56208c4ea9a85a0,Distilleries,,,,,,78619,us_all
24,593c68a7f79faa76f4166fd6,2020-05-01,17,2020-05-01,12,Male,Age_45_to_49,96.66183792048878,1043,,Stinson,18281 FM 150 W #211,Driftwood,"Austin, TX",TX,US,30.143559,-98.032264,4e0e22f5a56208c4ea9a85a0,Distilleries,4d4b7105d754a06375d81259,Professional & Other Places,4e0e22f5a56208c4ea9a85a0,Distilleries,,,,,,78619,us_all
51,594bc879ccad6b73c4d27503,2020-05-31,16,2020-05-31,11,Male,Age_30_to_34,132.0206004418959,235,,Jade Restaurant,"3801 N Capital of Texas Hwy, C200",Austin,"Austin, TX",TX,US,30.3352979,-97.804464,4bf58dd8d48988d1c4941735,Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c4941735,Restaurants,,,,,,78746,us_all
52,594bc879ccad6b73c4d27503,2020-05-31,16,2020-05-31,11,Female,Age_30_to_34,135.77292870427323,160,,Jade Restaurant,"3801 N Capital of Texas Hwy, C200",Austin,"Austin, TX",TX,US,30.3352979,-97.804464,4bf58dd8d48988d1c4941735,Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c4941735,Restaurants,,,,,,78746,us_all
5,5b6b19cdee7120002cf9d6df,2020-05-29,14,2020-05-29,9,Male,Age_25_to_29,207.04044273572367,851,76511.0,Circle K,10741 E Crystal Falls Pkwy,Leander,"Austin, TX",TX,US,30.5628454,-97.8270009,4d954b0ea243a5684a65b473,Convenience Stores,4d4b7105d754a06378d81259,Shops & Services,4d954b0ea243a5684a65b473,Convenience Stores,,,556d1914aceaff43eb0a123a,Circle K,,78641,us_all
27,4bd37c20046076b0e93b7671,2020-05-05,17,2020-05-05,12,Male,Age_45_to_49,100.75859284218224,1269,,Moonlight Tower (9th & Guadalupe),W. 9th St at Guadalupe,Austin,"Austin, TX",TX,US,30.271059321604575,-97.7452218772001,4bf58dd8d48988d15d941735,Lighthouses,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15d941735,Lighthouses,,,,,,78701,us_all
27,4bd37c20046076b0e93b7671,2020-05-28,16,2020-05-28,11,Male,Age_45_to_49,94.88052391826014,2527,,Moonlight Tower (9th & Guadalupe),W. 9th St at Guadalupe,Austin,"Austin, TX",TX,US,30.271059321604575,-97.7452218772001,4bf58dd8d48988d15d941735,Lighthouses,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15d941735,Lighthouses,,,,,,78701,us_all
27,4bd37c20046076b0e93b7671,2020-05-08,15,2020-05-08,10,Male,Age_45_to_49,96.34341002274154,633,,Moonlight Tower (9th & Guadalupe),W. 9th St at Guadalupe,Austin,"Austin, TX",TX,US,30.271059321604575,-97.7452218772001,4bf58dd8d48988d15d941735,Lighthouses,4d4b7105d754a06377d81259,Outdoors & Recreation,4bf58dd8d48988d15d941735,Lighthouses,,,,,,78701,us_all
